id,source_object,target_object,source_row_count,target_row_count,load_status,severity,phase,error_message,created_at
1739,ANAMBANK_1738,TGT_ANAMBANK_1738,51100,51100,completed,info,Reconcile,,2026-01-21 13:21:05
1740,DEPOSITS_1739,TGT_DEPOSITS_1739,47884,47884,completed,info,Load,,2026-01-21 13:21:05
1741,LOGS_1740,TGT_LOGS_1740,30603,29598,failed,info,Validate,,2026-01-21 13:21:05
1742,LOANS_1741,TGT_LOANS_1741,31760,31760,completed,info,Extract,,2026-01-21 13:21:05
1743,ACCOUNTS_1742,TGT_ACCOUNTS_1742,15386,15386,completed,info,Reconcile,,2026-01-21 13:21:05
1744,PAYMENTS_1743,TGT_PAYMENTS_1743,38523,37401,failed,info,Load,,2026-01-21 13:21:05
1745,BRANCHES_1744,TGT_BRANCHES_1744,4521,4521,completed,info,Reconcile,,2026-01-21 13:21:05
1746,CONFIGS_1745,TGT_CONFIGS_1745,6041,5972,failed,critical,Validate,Maximum column length exceeded,2026-01-21 13:21:05
1747,TRANSFERS_1746,TGT_TRANSFERS_1746,89302,89302,completed,info,Validate,,2026-01-21 13:21:05
1748,CARDS_1747,TGT_CARDS_1747,99803,98034,failed,info,Validate,,2026-01-21 13:21:05
1749,ACCOUNTS_1748,TGT_ACCOUNTS_1748,9003,9003,completed,info,Extract,,2026-01-21 13:21:05
1750,BATCHES_1749,TGT_BATCHES_1749,70627,70627,completed,info,Load,,2026-01-21 13:21:05
1751,ANACUSTOMER_1750,TGT_ANACUSTOMER_1750,4281,4199,failed,critical,Extract,Connection timeout during data transfer,2026-01-21 13:21:05
1752,CONTRACTS_1751,TGT_CONTRACTS_1751,32658,32283,pending,info,Validate,,2026-01-21 13:21:05
1753,CONFIGS_1752,TGT_CONFIGS_1752,19363,19363,completed,info,Load,,2026-01-21 13:21:05
1754,CARDS_1753,TGT_CARDS_1753,70406,64171,running,info,Extract,,2026-01-21 13:21:05
1755,SERVICES_1754,TGT_SERVICES_1754,9346,9346,completed,info,Reconcile,,2026-01-21 13:21:05
1756,LOGS_1755,TGT_LOGS_1755,4030,3901,failed,low,Reconcile,,2026-01-21 13:21:05
1757,DEPOSITS_1756,TGT_DEPOSITS_1756,3832,3507,warning,info,Extract,,2026-01-21 13:21:05
1758,PRODUCTS_1757,TGT_PRODUCTS_1757,9868,9822,running,info,Reconcile,,2026-01-21 13:21:05
1759,SERVICES_1758,TGT_SERVICES_1758,21923,21923,completed,info,Reconcile,,2026-01-21 13:21:05
1760,TRANSACTIONS_1759,TGT_TRANSACTIONS_1759,19657,19235,warning,info,Validate,Connection timeout during data transfer,2026-01-21 13:21:05
1761,LOGS_1760,TGT_LOGS_1760,16902,16902,completed,info,Reconcile,,2026-01-21 13:21:05
1762,LOANS_1761,TGT_LOANS_1761,92024,92024,completed,info,Validate,,2026-01-21 13:21:05
1763,DEPOSITS_1762,TGT_DEPOSITS_1762,66552,66552,completed,info,Validate,,2026-01-21 13:21:05
1764,CONTRACTS_1763,TGT_CONTRACTS_1763,77421,77421,completed,info,Load,,2026-01-21 13:21:05
1765,TRANSACTIONS_1764,TGT_TRANSACTIONS_1764,91507,88799,warning,high,Validate,,2026-01-21 13:21:05
1766,TRANSFERS_1765,TGT_TRANSFERS_1765,22782,22782,completed,info,Extract,,2026-01-21 13:21:05
1767,LOGS_1766,TGT_LOGS_1766,92278,92278,completed,info,Validate,,2026-01-21 13:21:05
1768,PRODUCTS_1767,TGT_PRODUCTS_1767,51813,51813,completed,info,Reconcile,,2026-01-21 13:21:05
1769,TRANSFERS_1768,TGT_TRANSFERS_1768,8802,8802,completed,info,Reconcile,,2026-01-21 13:21:05
1770,REPORTS_1769,TGT_REPORTS_1769,13152,13152,completed,info,Reconcile,,2026-01-21 13:21:05
1771,SCHEDULES_1770,TGT_SCHEDULES_1770,42655,42655,completed,info,Load,,2026-01-21 13:21:05
1772,CARDS_1771,TGT_CARDS_1771,55588,51478,warning,info,Validate,Invalid date format encountered,2026-01-21 13:21:05
1773,DEPOSITS_1772,TGT_DEPOSITS_1772,65478,60823,warning,low,Validate,,2026-01-21 13:21:05
1774,ANACUSTOMER_1773,TGT_ANACUSTOMER_1773,30853,30853,completed,info,Transform,,2026-01-21 13:21:05
1775,PAYMENTS_1774,TGT_PAYMENTS_1774,73984,70787,warning,info,Load,,2026-01-21 13:21:05
1776,PAYMENTS_1775,TGT_PAYMENTS_1775,11264,11076,running,info,Reconcile,,2026-01-21 13:21:05
1777,CONTRACTS_1776,TGT_CONTRACTS_1776,54527,54527,completed,info,Validate,,2026-01-21 13:21:05
1778,ALERTS_1777,TGT_ALERTS_1777,3180,3180,completed,info,Load,,2026-01-21 13:21:05
1779,PAYMENTS_1778,TGT_PAYMENTS_1778,7680,7224,warning,medium,Reconcile,Null value in non-nullable column,2026-01-21 13:21:05
1780,LOANS_1779,TGT_LOANS_1779,91184,84774,warning,info,Reconcile,Row count mismatch after transformation,2026-01-21 13:21:05
1781,LOANS_1780,TGT_LOANS_1780,91356,91356,completed,info,Extract,,2026-01-21 13:21:05
1782,ANACUSTOMER_1781,TGT_ANACUSTOMER_1781,3756,3607,pending,info,Validate,,2026-01-21 13:21:05
1783,CUSTOMERS_1782,TGT_CUSTOMERS_1782,63252,63037,failed,critical,Validate,Data type mismatch in column transformation,2026-01-21 13:21:05
1784,ANACUSTOMER_1783,TGT_ANACUSTOMER_1783,42103,42103,completed,info,Reconcile,,2026-01-21 13:21:05
1785,SCHEDULES_1784,TGT_SCHEDULES_1784,62540,56469,failed,info,Load,Data type mismatch in column transformation,2026-01-21 13:21:05
1786,PAYMENTS_1785,TGT_PAYMENTS_1785,28458,27293,pending,info,Transform,,2026-01-21 13:21:05
1787,ANACUSTOMER_1786,TGT_ANACUSTOMER_1786,4471,4471,completed,info,Transform,,2026-01-21 13:21:05
1788,CONFIGS_1787,TGT_CONFIGS_1787,76986,70637,running,info,Validate,,2026-01-21 13:21:05
1789,LOGS_1788,TGT_LOGS_1788,30149,28040,pending,info,Load,,2026-01-21 13:21:05
1790,ANAMBANK_1789,TGT_ANAMBANK_1789,18068,17762,warning,info,Extract,,2026-01-21 13:21:05
1791,DOCUMENTS_1790,TGT_DOCUMENTS_1790,51974,51974,completed,info,Transform,,2026-01-21 13:21:05
1792,DOCUMENTS_1791,TGT_DOCUMENTS_1791,64257,63936,running,info,Reconcile,,2026-01-21 13:21:05
1793,EMPLOYEES_1792,TGT_EMPLOYEES_1792,33757,31828,pending,info,Validate,,2026-01-21 13:21:05
1794,LOANS_1793,TGT_LOANS_1793,14478,13960,failed,info,Reconcile,,2026-01-21 13:21:05
1795,DOCUMENTS_1794,TGT_DOCUMENTS_1794,2067,2067,completed,info,Reconcile,,2026-01-21 13:21:05
1796,ACCOUNTS_1795,TGT_ACCOUNTS_1795,93822,90992,running,info,Validate,,2026-01-21 13:21:05
1797,LOGS_1796,TGT_LOGS_1796,95070,95070,completed,info,Extract,,2026-01-21 13:21:05
1798,CONFIGS_1797,TGT_CONFIGS_1797,19987,18138,running,info,Load,,2026-01-21 13:21:05
1799,TRANSACTIONS_1798,TGT_TRANSACTIONS_1798,15147,14943,warning,info,Validate,Invalid date format encountered,2026-01-21 13:21:05
1800,CUSTOMERS_1799,TGT_CUSTOMERS_1799,83824,77495,running,info,Load,,2026-01-21 13:21:05
1801,NOTIFICATIONS_1800,TGT_NOTIFICATIONS_1800,51445,50103,failed,medium,Extract,,2026-01-21 13:21:05
1802,CONTRACTS_1801,TGT_CONTRACTS_1801,30885,30885,completed,info,Validate,,2026-01-21 13:21:05
1803,PRODUCTS_1802,TGT_PRODUCTS_1802,21786,19831,pending,info,Transform,,2026-01-21 13:21:05
1804,CONTRACTS_1803,TGT_CONTRACTS_1803,20408,20408,completed,info,Reconcile,,2026-01-21 13:21:05
1805,AUDITS_1804,TGT_AUDITS_1804,80358,78467,failed,low,Reconcile,Row count mismatch after transformation,2026-01-21 13:21:05
1806,CONTRACTS_1805,TGT_CONTRACTS_1805,12579,12410,running,info,Validate,,2026-01-21 13:21:05
1807,SCHEDULES_1806,TGT_SCHEDULES_1806,92379,91192,failed,info,Reconcile,Row count mismatch after transformation,2026-01-21 13:21:05
1808,PRODUCTS_1807,TGT_PRODUCTS_1807,13167,13167,completed,info,Validate,,2026-01-21 13:21:05
1809,EMPLOYEES_1808,TGT_EMPLOYEES_1808,28970,28515,pending,info,Transform,,2026-01-21 13:21:05
1810,TRANSFERS_1809,TGT_TRANSFERS_1809,96343,96343,completed,info,Extract,,2026-01-21 13:21:05
1811,PAYMENTS_1810,TGT_PAYMENTS_1810,7942,7300,pending,info,Transform,,2026-01-21 13:21:05
1812,DOCUMENTS_1811,TGT_DOCUMENTS_1811,94559,94559,completed,info,Load,,2026-01-21 13:21:05
1813,REPORTS_1812,TGT_REPORTS_1812,43419,41999,running,info,Transform,,2026-01-21 13:21:05
1814,CONTRACTS_1813,TGT_CONTRACTS_1813,92389,92389,completed,info,Extract,,2026-01-21 13:21:05
1815,CUSTOMERS_1814,TGT_CUSTOMERS_1814,74606,74606,completed,info,Validate,,2026-01-21 13:21:05
1816,ANAMBANK_1815,TGT_ANAMBANK_1815,98073,98073,completed,info,Validate,,2026-01-21 13:21:05
1817,EMPLOYEES_1816,TGT_EMPLOYEES_1816,23375,22998,pending,info,Validate,,2026-01-21 13:21:05
1818,CUSTOMERS_1817,TGT_CUSTOMERS_1817,34683,34513,failed,info,Transform,,2026-01-21 13:21:05
1819,CUSTOMERS_1818,TGT_CUSTOMERS_1818,79440,72644,running,info,Transform,,2026-01-21 13:21:05
1820,SERVICES_1819,TGT_SERVICES_1819,34554,32887,failed,info,Reconcile,,2026-01-21 13:21:05
1821,CONFIGS_1820,TGT_CONFIGS_1820,39536,39536,completed,info,Load,,2026-01-21 13:21:05
1822,ANACUSTOMER_1821,TGT_ANACUSTOMER_1821,77491,72502,running,info,Validate,,2026-01-21 13:21:05
1823,SERVICES_1822,TGT_SERVICES_1822,56737,56737,completed,info,Validate,,2026-01-21 13:21:05
1824,REPORTS_1823,TGT_REPORTS_1823,99654,98895,warning,medium,Extract,,2026-01-21 13:21:05
1825,REPORTS_1824,TGT_REPORTS_1824,78841,78841,completed,info,Load,,2026-01-21 13:21:05
1826,CARDS_1825,TGT_CARDS_1825,63000,63000,completed,info,Transform,,2026-01-21 13:21:05
1827,ACCOUNTS_1826,TGT_ACCOUNTS_1826,2903,2903,completed,info,Reconcile,,2026-01-21 13:21:05
1828,ALERTS_1827,TGT_ALERTS_1827,96936,96936,completed,info,Extract,,2026-01-21 13:21:05
1829,ANAMBANK_1828,TGT_ANAMBANK_1828,36239,34734,warning,info,Extract,,2026-01-21 13:21:05
1830,CONTRACTS_1829,TGT_CONTRACTS_1829,78661,78661,completed,info,Reconcile,,2026-01-21 13:21:05
1831,ALERTS_1830,TGT_ALERTS_1830,32030,30428,pending,info,Transform,,2026-01-21 13:21:05
1832,BATCHES_1831,TGT_BATCHES_1831,41363,40940,pending,info,Extract,,2026-01-21 13:21:05
1833,ANAMBANK_1832,TGT_ANAMBANK_1832,651,651,completed,info,Transform,,2026-01-21 13:21:05
1834,CUSTOMERS_1833,TGT_CUSTOMERS_1833,50122,46193,running,info,Transform,,2026-01-21 13:21:05
1835,SCHEDULES_1834,TGT_SCHEDULES_1834,445,432,pending,info,Extract,,2026-01-21 13:21:05
1836,SCHEDULES_1835,TGT_SCHEDULES_1835,82778,82778,completed,info,Reconcile,,2026-01-21 13:21:05
1837,DEPOSITS_1836,TGT_DEPOSITS_1836,49468,49468,completed,info,Extract,,2026-01-21 13:21:05
1838,BRANCHES_1837,TGT_BRANCHES_1837,70825,70074,pending,info,Transform,,2026-01-21 13:21:05
1839,ALERTS_1838,TGT_ALERTS_1838,47076,47076,completed,info,Extract,,2026-01-21 13:21:05
1840,LOANS_1839,TGT_LOANS_1839,21922,19747,pending,info,Validate,,2026-01-21 13:21:05
1841,BRANCHES_1840,TGT_BRANCHES_1840,29874,29365,running,info,Reconcile,,2026-01-21 13:21:05
1842,EMPLOYEES_1841,TGT_EMPLOYEES_1841,97880,97880,completed,info,Reconcile,,2026-01-21 13:21:05
1843,SCHEDULES_1842,TGT_SCHEDULES_1842,316,316,completed,info,Reconcile,,2026-01-21 13:21:05
1844,EMPLOYEES_1843,TGT_EMPLOYEES_1843,9742,9198,failed,info,Transform,Foreign key constraint violation,2026-01-21 13:21:05
1845,BRANCHES_1844,TGT_BRANCHES_1844,34,30,pending,info,Load,,2026-01-21 13:21:05
1846,BATCHES_1845,TGT_BATCHES_1845,63217,63217,completed,info,Transform,,2026-01-21 13:21:05
1847,CUSTOMERS_1846,TGT_CUSTOMERS_1846,30864,30864,completed,info,Validate,,2026-01-21 13:21:05
1848,CONTRACTS_1847,TGT_CONTRACTS_1847,48099,48099,completed,info,Reconcile,,2026-01-21 13:21:05
1849,PRODUCTS_1848,TGT_PRODUCTS_1848,11830,11164,running,info,Load,,2026-01-21 13:21:05
1850,CUSTOMERS_1849,TGT_CUSTOMERS_1849,1566,1512,pending,info,Extract,,2026-01-21 13:21:05
1851,ACCOUNTS_1850,TGT_ACCOUNTS_1850,15786,15786,completed,info,Transform,,2026-01-21 13:21:05
1852,CARDS_1851,TGT_CARDS_1851,92815,92815,completed,info,Validate,,2026-01-21 13:21:05
1853,AUDITS_1852,TGT_AUDITS_1852,63952,63952,completed,info,Load,,2026-01-21 13:21:05
1854,BATCHES_1853,TGT_BATCHES_1853,85663,85663,completed,info,Transform,,2026-01-21 13:21:05
1855,NOTIFICATIONS_1854,TGT_NOTIFICATIONS_1854,260,260,completed,info,Load,,2026-01-21 13:21:05
1856,DOCUMENTS_1855,TGT_DOCUMENTS_1855,88587,88587,completed,info,Extract,,2026-01-21 13:21:05
1857,PAYMENTS_1856,TGT_PAYMENTS_1856,38166,36596,failed,info,Load,,2026-01-21 13:21:05
1858,PAYMENTS_1857,TGT_PAYMENTS_1857,5245,5245,completed,info,Transform,,2026-01-21 13:21:05
1859,SCHEDULES_1858,TGT_SCHEDULES_1858,54917,53875,failed,info,Transform,Null value in non-nullable column,2026-01-21 13:21:05
1860,AUDITS_1859,TGT_AUDITS_1859,11765,11419,warning,critical,Load,,2026-01-21 13:21:05
1861,ALERTS_1860,TGT_ALERTS_1860,34295,34295,completed,info,Reconcile,,2026-01-21 13:21:05
1862,BRANCHES_1861,TGT_BRANCHES_1861,13452,13082,pending,info,Extract,,2026-01-21 13:21:05
1863,EMPLOYEES_1862,TGT_EMPLOYEES_1862,97594,92890,pending,info,Validate,,2026-01-21 13:21:05
1864,SERVICES_1863,TGT_SERVICES_1863,71403,67430,failed,low,Extract,,2026-01-21 13:21:05
1865,PAYMENTS_1864,TGT_PAYMENTS_1864,50791,50791,completed,info,Transform,,2026-01-21 13:21:05
1866,LOGS_1865,TGT_LOGS_1865,59715,56251,failed,info,Extract,Data type mismatch in column transformation,2026-01-21 13:21:05
1867,CARDS_1866,TGT_CARDS_1866,29526,28629,running,info,Load,,2026-01-21 13:21:05
1868,LOANS_1867,TGT_LOANS_1867,50182,47488,warning,medium,Validate,Duplicate key error during load,2026-01-21 13:21:05
1869,ALERTS_1868,TGT_ALERTS_1868,66771,66771,completed,info,Transform,,2026-01-21 13:21:05
1870,ANACUSTOMER_1869,TGT_ANACUSTOMER_1869,69992,69992,completed,info,Extract,,2026-01-21 13:21:05
1871,ANAMBANK_1870,TGT_ANAMBANK_1870,30841,30736,failed,critical,Transform,Foreign key constraint violation,2026-01-21 13:21:05
1872,CUSTOMERS_1871,TGT_CUSTOMERS_1871,34678,34678,completed,info,Validate,,2026-01-21 13:21:05
1873,TRANSFERS_1872,TGT_TRANSFERS_1872,63822,63822,completed,info,Validate,,2026-01-21 13:21:05
1874,BATCHES_1873,TGT_BATCHES_1873,31894,31894,completed,info,Load,,2026-01-21 13:21:05
1875,ALERTS_1874,TGT_ALERTS_1874,14000,14000,completed,info,Load,,2026-01-21 13:21:05
1876,DOCUMENTS_1875,TGT_DOCUMENTS_1875,6696,6293,warning,high,Reconcile,,2026-01-21 13:21:05
1877,BRANCHES_1876,TGT_BRANCHES_1876,28773,27243,failed,high,Load,Maximum column length exceeded,2026-01-21 13:21:05
1878,LOGS_1877,TGT_LOGS_1877,62792,62792,completed,info,Load,,2026-01-21 13:21:05
1879,ANACUSTOMER_1878,TGT_ANACUSTOMER_1878,63665,63543,failed,critical,Extract,Row count mismatch after transformation,2026-01-21 13:21:05
1880,TRANSACTIONS_1879,TGT_TRANSACTIONS_1879,90047,87417,running,info,Transform,,2026-01-21 13:21:05
1881,BRANCHES_1880,TGT_BRANCHES_1880,16049,15482,pending,info,Reconcile,,2026-01-21 13:21:05
1882,ANAMBANK_1881,TGT_ANAMBANK_1881,30194,27740,pending,info,Validate,,2026-01-21 13:21:05
1883,AUDITS_1882,TGT_AUDITS_1882,38491,34749,failed,low,Validate,Invalid date format encountered,2026-01-21 13:21:05
1884,SERVICES_1883,TGT_SERVICES_1883,83628,83628,completed,info,Extract,,2026-01-21 13:21:05
1885,REPORTS_1884,TGT_REPORTS_1884,17432,17432,completed,info,Extract,,2026-01-21 13:21:05
1886,PRODUCTS_1885,TGT_PRODUCTS_1885,92592,92592,completed,info,Extract,,2026-01-21 13:21:05
1887,EMPLOYEES_1886,TGT_EMPLOYEES_1886,43076,41269,failed,low,Validate,Row count mismatch after transformation,2026-01-21 13:21:05
1888,SERVICES_1887,TGT_SERVICES_1887,44403,41757,pending,info,Load,,2026-01-21 13:21:05
1889,EMPLOYEES_1888,TGT_EMPLOYEES_1888,58166,54792,warning,medium,Extract,Data type mismatch in column transformation,2026-01-21 13:21:05
1890,TRANSACTIONS_1889,TGT_TRANSACTIONS_1889,63807,57657,failed,critical,Transform,Invalid date format encountered,2026-01-21 13:21:05
1891,AUDITS_1890,TGT_AUDITS_1890,17163,17163,completed,info,Reconcile,,2026-01-21 13:21:05
1892,ANAMBANK_1891,TGT_ANAMBANK_1891,12485,12485,completed,info,Extract,,2026-01-21 13:21:05
1893,CARDS_1892,TGT_CARDS_1892,5325,5325,completed,info,Extract,,2026-01-21 13:21:05
1894,ANAMBANK_1893,TGT_ANAMBANK_1893,96452,96452,completed,info,Validate,,2026-01-21 13:21:05
1895,CARDS_1894,TGT_CARDS_1894,19103,17477,running,info,Transform,,2026-01-21 13:21:05
1896,CUSTOMERS_1895,TGT_CUSTOMERS_1895,58236,58236,completed,info,Validate,,2026-01-21 13:21:05
1897,BRANCHES_1896,TGT_BRANCHES_1896,41249,41249,completed,info,Validate,,2026-01-21 13:21:05
1898,AUDITS_1897,TGT_AUDITS_1897,73025,70300,running,info,Extract,,2026-01-21 13:21:05
1899,CARDS_1898,TGT_CARDS_1898,63731,63731,completed,info,Reconcile,,2026-01-21 13:21:05
1900,DEPOSITS_1899,TGT_DEPOSITS_1899,10915,10915,completed,info,Reconcile,,2026-01-21 13:21:05
1901,LOANS_1900,TGT_LOANS_1900,24031,23905,running,info,Reconcile,,2026-01-21 13:21:05
1902,TRANSACTIONS_1901,TGT_TRANSACTIONS_1901,70594,70594,completed,info,Extract,,2026-01-21 13:21:05
1903,SERVICES_1902,TGT_SERVICES_1902,80684,73488,running,info,Transform,,2026-01-21 13:21:05
1904,SCHEDULES_1903,TGT_SCHEDULES_1903,62687,60331,failed,low,Reconcile,Connection timeout during data transfer,2026-01-21 13:21:05
1905,TRANSFERS_1904,TGT_TRANSFERS_1904,57889,53636,pending,info,Reconcile,,2026-01-21 13:21:05
1906,CONFIGS_1905,TGT_CONFIGS_1905,52544,52282,warning,high,Reconcile,Duplicate key error during load,2026-01-21 13:21:05
1907,ANAMBANK_1906,TGT_ANAMBANK_1906,78026,75868,running,info,Load,,2026-01-21 13:21:05
1908,CONFIGS_1907,TGT_CONFIGS_1907,929,929,completed,info,Transform,,2026-01-21 13:21:05
1909,SCHEDULES_1908,TGT_SCHEDULES_1908,62924,62924,completed,info,Extract,,2026-01-21 13:21:05
1910,NOTIFICATIONS_1909,TGT_NOTIFICATIONS_1909,81778,81778,completed,info,Load,,2026-01-21 13:21:05
1911,BRANCHES_1910,TGT_BRANCHES_1910,79656,79656,completed,info,Validate,,2026-01-21 13:21:05
1912,SCHEDULES_1911,TGT_SCHEDULES_1911,27758,27662,running,info,Transform,,2026-01-21 13:21:05
1913,DOCUMENTS_1912,TGT_DOCUMENTS_1912,64493,62974,pending,info,Extract,,2026-01-21 13:21:05
1914,ALERTS_1913,TGT_ALERTS_1913,74395,74395,completed,info,Load,,2026-01-21 13:21:05
1915,LOGS_1914,TGT_LOGS_1914,37795,37795,completed,info,Reconcile,,2026-01-21 13:21:05
1916,NOTIFICATIONS_1915,TGT_NOTIFICATIONS_1915,32910,32910,completed,info,Load,,2026-01-21 13:21:05
1917,ALERTS_1916,TGT_ALERTS_1916,32761,31344,failed,info,Reconcile,,2026-01-21 13:21:05
1918,LOGS_1917,TGT_LOGS_1917,20437,20437,completed,info,Transform,,2026-01-21 13:21:05
1919,AUDITS_1918,TGT_AUDITS_1918,42496,42496,completed,info,Reconcile,,2026-01-21 13:21:05
1920,CUSTOMERS_1919,TGT_CUSTOMERS_1919,47229,45788,running,info,Transform,,2026-01-21 13:21:05
1921,TRANSFERS_1920,TGT_TRANSFERS_1920,97039,97039,completed,info,Validate,,2026-01-21 13:21:05
1922,REPORTS_1921,TGT_REPORTS_1921,57377,57377,completed,info,Load,,2026-01-21 13:21:05
1923,DOCUMENTS_1922,TGT_DOCUMENTS_1922,44606,41595,warning,info,Transform,,2026-01-21 13:21:05
1924,CARDS_1923,TGT_CARDS_1923,7730,7357,warning,info,Extract,,2026-01-21 13:21:05
1925,TRANSACTIONS_1924,TGT_TRANSACTIONS_1924,68549,68549,completed,info,Load,,2026-01-21 13:21:05
1926,BRANCHES_1925,TGT_BRANCHES_1925,46668,44331,running,info,Transform,,2026-01-21 13:21:05
1927,PAYMENTS_1926,TGT_PAYMENTS_1926,22858,21047,warning,info,Transform,,2026-01-21 13:21:05
1928,TRANSACTIONS_1927,TGT_TRANSACTIONS_1927,7345,7345,completed,info,Extract,,2026-01-21 13:21:05
1929,TRANSFERS_1928,TGT_TRANSFERS_1928,81922,78057,running,info,Validate,,2026-01-21 13:21:05
1930,CARDS_1929,TGT_CARDS_1929,71023,71023,completed,info,Extract,,2026-01-21 13:21:05
1931,CONFIGS_1930,TGT_CONFIGS_1930,48475,48475,completed,info,Transform,,2026-01-21 13:21:05
1932,ANAMBANK_1931,TGT_ANAMBANK_1931,25068,25068,completed,info,Validate,,2026-01-21 13:21:05
1933,ANAMBANK_1932,TGT_ANAMBANK_1932,64149,60421,warning,info,Load,Foreign key constraint violation,2026-01-21 13:21:05
1934,TRANSFERS_1933,TGT_TRANSFERS_1933,55279,55108,running,info,Extract,,2026-01-21 13:21:05
1935,AUDITS_1934,TGT_AUDITS_1934,25650,25650,completed,info,Extract,,2026-01-21 13:21:05
1936,SCHEDULES_1935,TGT_SCHEDULES_1935,59110,56258,pending,info,Transform,,2026-01-21 13:21:05
1937,EMPLOYEES_1936,TGT_EMPLOYEES_1936,46364,43072,pending,info,Extract,,2026-01-21 13:21:05
1938,EMPLOYEES_1937,TGT_EMPLOYEES_1937,69410,69410,completed,info,Validate,,2026-01-21 13:21:05
1939,ANAMBANK_1938,TGT_ANAMBANK_1938,54476,52196,pending,info,Transform,,2026-01-21 13:21:05
1940,REPORTS_1939,TGT_REPORTS_1939,13277,12410,running,info,Validate,,2026-01-21 13:21:05
1941,PRODUCTS_1940,TGT_PRODUCTS_1940,94072,94072,completed,info,Reconcile,,2026-01-21 13:21:05
1942,BRANCHES_1941,TGT_BRANCHES_1941,51016,51016,completed,info,Extract,,2026-01-21 13:21:05
1943,ANACUSTOMER_1942,TGT_ANACUSTOMER_1942,92254,88561,pending,info,Transform,,2026-01-21 13:21:05
1944,DEPOSITS_1943,TGT_DEPOSITS_1943,13150,13150,completed,info,Extract,,2026-01-21 13:21:05
1945,ANAMBANK_1944,TGT_ANAMBANK_1944,72447,72447,completed,info,Reconcile,,2026-01-21 13:21:05
1946,LOANS_1945,TGT_LOANS_1945,15010,15010,completed,info,Transform,,2026-01-21 13:21:05
1947,TRANSFERS_1946,TGT_TRANSFERS_1946,34355,34355,completed,info,Reconcile,,2026-01-21 13:21:05
1948,TRANSACTIONS_1947,TGT_TRANSACTIONS_1947,2675,2482,failed,info,Extract,Connection timeout during data transfer,2026-01-21 13:21:05
1949,REPORTS_1948,TGT_REPORTS_1948,17843,17282,running,info,Reconcile,,2026-01-21 13:21:05
1950,BATCHES_1949,TGT_BATCHES_1949,32072,32072,completed,info,Transform,,2026-01-21 13:21:05
1951,SERVICES_1950,TGT_SERVICES_1950,74083,74083,completed,info,Extract,,2026-01-21 13:21:05
1952,ANAMBANK_1951,TGT_ANAMBANK_1951,30861,30861,completed,info,Transform,,2026-01-21 13:21:05
1953,DEPOSITS_1952,TGT_DEPOSITS_1952,84685,84685,completed,info,Load,,2026-01-21 13:21:05
1954,CONFIGS_1953,TGT_CONFIGS_1953,24771,23460,pending,info,Validate,,2026-01-21 13:21:05
1955,BATCHES_1954,TGT_BATCHES_1954,46431,46431,completed,info,Extract,,2026-01-21 13:21:05
1956,LOANS_1955,TGT_LOANS_1955,70376,70376,completed,info,Extract,,2026-01-21 13:21:05
1957,LOGS_1956,TGT_LOGS_1956,53264,49938,failed,info,Load,,2026-01-21 13:21:05
1958,ANACUSTOMER_1957,TGT_ANACUSTOMER_1957,43949,43949,completed,info,Reconcile,,2026-01-21 13:21:05
1959,REPORTS_1958,TGT_REPORTS_1958,67467,60992,running,info,Transform,,2026-01-21 13:21:05
1960,ACCOUNTS_1959,TGT_ACCOUNTS_1959,96643,92691,failed,high,Transform,Row count mismatch after transformation,2026-01-21 13:21:05
1961,DOCUMENTS_1960,TGT_DOCUMENTS_1960,34441,34441,completed,info,Reconcile,,2026-01-21 13:21:05
1962,REPORTS_1961,TGT_REPORTS_1961,38345,37443,failed,high,Transform,,2026-01-21 13:21:05
1963,DEPOSITS_1962,TGT_DEPOSITS_1962,38173,35201,running,info,Transform,,2026-01-21 13:21:05
1964,TRANSFERS_1963,TGT_TRANSFERS_1963,86685,78449,running,info,Reconcile,,2026-01-21 13:21:05
1965,CARDS_1964,TGT_CARDS_1964,6706,6706,completed,info,Reconcile,,2026-01-21 13:21:05
1966,LOGS_1965,TGT_LOGS_1965,99289,93580,pending,info,Validate,,2026-01-21 13:21:05
1967,SERVICES_1966,TGT_SERVICES_1966,82945,79811,running,info,Reconcile,,2026-01-21 13:21:05
1968,CONTRACTS_1967,TGT_CONTRACTS_1967,70520,70520,completed,info,Validate,,2026-01-21 13:21:05
1969,NOTIFICATIONS_1968,TGT_NOTIFICATIONS_1968,12679,11803,failed,low,Transform,Data type mismatch in column transformation,2026-01-21 13:21:05
1970,CARDS_1969,TGT_CARDS_1969,756,728,running,info,Transform,,2026-01-21 13:21:05
1971,CARDS_1970,TGT_CARDS_1970,89468,83523,running,info,Extract,,2026-01-21 13:21:05
1972,ALERTS_1971,TGT_ALERTS_1971,33698,33698,completed,info,Transform,,2026-01-21 13:21:05
1973,TRANSACTIONS_1972,TGT_TRANSACTIONS_1972,49800,49800,completed,info,Load,,2026-01-21 13:21:05
1974,PRODUCTS_1973,TGT_PRODUCTS_1973,39096,35326,failed,medium,Transform,,2026-01-21 13:21:05
1975,ANACUSTOMER_1974,TGT_ANACUSTOMER_1974,86968,84319,running,info,Load,,2026-01-21 13:21:05
1976,BRANCHES_1975,TGT_BRANCHES_1975,85849,85849,completed,info,Transform,,2026-01-21 13:21:05
1977,PRODUCTS_1976,TGT_PRODUCTS_1976,11707,11707,completed,info,Extract,,2026-01-21 13:21:05
